food_name,food_table_name,food_table_category_id
＜畜肉類＞　ぶた　［大型種肉］　かたロース　皮下脂肪なし　生,＜畜肉類＞　ぶた　［大型種肉］　かたロース　皮下脂肪なし　生,11
＜畜肉類＞　ぶた　［大型種肉］　かたロース　赤肉　生,＜畜肉類＞　ぶた　［大型種肉］　かたロース　赤肉　生,11
＜畜肉類＞　ぶた　［大型種肉］　かたロース　脂身　生,＜畜肉類＞　ぶた　［大型種肉］　かたロース　脂身　生,11
＜畜肉類＞　ぶた　［大型種肉］　ロース　脂身つき　生,＜畜肉類＞　ぶた　［大型種肉］　ロース　脂身つき　生,11
ぶた　　ろーす　脂身つき　ゆで,＜畜肉類＞　ぶた　［大型種肉］　ロース　脂身つき　ゆで,11
ぶた　　ロース　脂身つき　ゆで,＜畜肉類＞　ぶた　［大型種肉］　ロース　脂身つき　ゆで,11
＜畜肉類＞　ぶた　　ロース　脂身つき　ゆで,＜畜肉類＞　ぶた　［大型種肉］　ロース　脂身つき　ゆで,11
＜畜肉類＞　ぶた　［大型種肉］　ロース　脂身つき　ゆで,＜畜肉類＞　ぶた　［大型種肉］　ロース　脂身つき　ゆで,11
ぶた　　ろーす　脂身つき　焼き,＜畜肉類＞　ぶた　［大型種肉］　ロース　脂身つき　焼き,11
ぶた　　ロース　脂身つき　焼き,＜畜肉類＞　ぶた　［大型種肉］　ロース　脂身つき　焼き,11
＜畜肉類＞　ぶた　　ロース　脂身つき　焼き,＜畜肉類＞　ぶた　［大型種肉］　ロース　脂身つき　焼き,11
＜畜肉類＞　ぶた　［大型種肉］　ロース　脂身つき　焼き,＜畜肉類＞　ぶた　［大型種肉］　ロース　脂身つき　焼き,11
ぶた　　ろーす　脂身つき　とんかつ,＜畜肉類＞　ぶた　［大型種肉］　ロース　脂身つき　とんかつ,11
ぶた　　ロース　脂身つき　とんかつ,＜畜肉類＞　ぶた　［大型種肉］　ロース　脂身つき　とんかつ,11
＜畜肉類＞　ぶた　　ロース　脂身つき　とんかつ,＜畜肉類＞　ぶた　［大型種肉］　ロース　脂身つき　とんかつ,11
＜畜肉類＞　ぶた　［大型種肉］　ロース　脂身つき　とんかつ,＜畜肉類＞　ぶた　［大型種肉］　ロース　脂身つき　とんかつ,11
＜畜肉類＞　ぶた　［大型種肉］　ロース　皮下脂肪なし　生,＜畜肉類＞　ぶた　［大型種肉］　ロース　皮下脂肪なし　生,11
＜畜肉類＞　ぶた　［大型種肉］　ロース　赤肉　生,＜畜肉類＞　ぶた　［大型種肉］　ロース　赤肉　生,11
＜畜肉類＞　ぶた　［大型種肉］　ロース　脂身　生,＜畜肉類＞　ぶた　［大型種肉］　ロース　脂身　生,11
＜畜肉類＞　ぶた　［大型種肉］　ばら　脂身つき　生,＜畜肉類＞　ぶた　［大型種肉］　ばら　脂身つき　生,11
ぶた　　ばら　脂身つき　焼き,＜畜肉類＞　ぶた　［大型種肉］　ばら　脂身つき　焼き,11
＜畜肉類＞　ぶた　　ばら　脂身つき　焼き,＜畜肉類＞　ぶた　［大型種肉］　ばら　脂身つき　焼き,11
＜畜肉類＞　ぶた　［大型種肉］　ばら　脂身つき　焼き,＜畜肉類＞　ぶた　［大型種肉］　ばら　脂身つき　焼き,11
＜畜肉類＞　ぶた　［大型種肉］　もも　脂身つき　生,＜畜肉類＞　ぶた　［大型種肉］　もも　脂身つき　生,11
＜畜肉類＞　ぶた　［大型種肉］　もも　皮下脂肪なし　生,＜畜肉類＞　ぶた　［大型種肉］　もも　皮下脂肪なし　生,11
ぶた　　もも　皮下脂肪なし　ゆで,＜畜肉類＞　ぶた　［大型種肉］　もも　皮下脂肪なし　ゆで,11
＜畜肉類＞　ぶた　　もも　皮下脂肪なし　ゆで,＜畜肉類＞　ぶた　［大型種肉］　もも　皮下脂肪なし　ゆで,11
＜畜肉類＞　ぶた　［大型種肉］　もも　皮下脂肪なし　ゆで,＜畜肉類＞　ぶた　［大型種肉］　もも　皮下脂肪なし　ゆで,11
ぶた　　もも　皮下脂肪なし　焼き,＜畜肉類＞　ぶた　［大型種肉］　もも　皮下脂肪なし　焼き,11
＜畜肉類＞　ぶた　　もも　皮下脂肪なし　焼き,＜畜肉類＞　ぶた　［大型種肉］　もも　皮下脂肪なし　焼き,11
＜畜肉類＞　ぶた　［大型種肉］　もも　皮下脂肪なし　焼き,＜畜肉類＞　ぶた　［大型種肉］　もも　皮下脂肪なし　焼き,11
＜畜肉類＞　ぶた　［大型種肉］　もも　赤肉　生,＜畜肉類＞　ぶた　［大型種肉］　もも　赤肉　生,11
＜畜肉類＞　ぶた　［大型種肉］　もも　脂身　生,＜畜肉類＞　ぶた　［大型種肉］　もも　脂身　生,11
＜畜肉類＞　ぶた　［大型種肉］　そともも　脂身つき　生,＜畜肉類＞　ぶた　［大型種肉］　そともも　脂身つき　生,11
＜畜肉類＞　ぶた　［大型種肉］　そともも　皮下脂肪なし　生,＜畜肉類＞　ぶた　［大型種肉］　そともも　皮下脂肪なし　生,11
＜畜肉類＞　ぶた　［大型種肉］　そともも　赤肉　生,＜畜肉類＞　ぶた　［大型種肉］　そともも　赤肉　生,11
＜畜肉類＞　ぶた　［大型種肉］　そともも　脂身　生,＜畜肉類＞　ぶた　［大型種肉］　そともも　脂身　生,11
＜畜肉類＞　ぶた　［大型種肉］　ヒレ　赤肉　生,＜畜肉類＞　ぶた　［大型種肉］　ヒレ　赤肉　生,11
ぶた　　ひれ　赤肉　焼き,＜畜肉類＞　ぶた　［大型種肉］　ヒレ　赤肉　焼き,11
ぶた　　ヒレ　赤肉　焼き,＜畜肉類＞　ぶた　［大型種肉］　ヒレ　赤肉　焼き,11
＜畜肉類＞　ぶた　　ヒレ　赤肉　焼き,＜畜肉類＞　ぶた　［大型種肉］　ヒレ　赤肉　焼き,11
＜畜肉類＞　ぶた　［大型種肉］　ヒレ　赤肉　焼き,＜畜肉類＞　ぶた　［大型種肉］　ヒレ　赤肉　焼き,11
ぶた　　ひれ　赤肉　とんかつ,＜畜肉類＞　ぶた　［大型種肉］　ヒレ　赤肉　とんかつ,11
ぶた　　ヒレ　赤肉　とんかつ,＜畜肉類＞　ぶた　［大型種肉］　ヒレ　赤肉　とんかつ,11
＜畜肉類＞　ぶた　　ヒレ　赤肉　とんかつ,＜畜肉類＞　ぶた　［大型種肉］　ヒレ　赤肉　とんかつ,11
＜畜肉類＞　ぶた　［大型種肉］　ヒレ　赤肉　とんかつ,＜畜肉類＞　ぶた　［大型種肉］　ヒレ　赤肉　とんかつ,11
＜畜肉類＞　ぶた　［中型種肉］　かた　脂身つき　生,＜畜肉類＞　ぶた　［中型種肉］　かた　脂身つき　生,11
＜畜肉類＞　ぶた　［中型種肉］　かた　皮下脂肪なし　生,＜畜肉類＞　ぶた　［中型種肉］　かた　皮下脂肪なし　生,11
＜畜肉類＞　ぶた　［中型種肉］　かた　赤肉　生,＜畜肉類＞　ぶた　［中型種肉］　かた　赤肉　生,11
＜畜肉類＞　ぶた　［中型種肉］　かた　脂身　生,＜畜肉類＞　ぶた　［中型種肉］　かた　脂身　生,11
＜畜肉類＞　ぶた　［中型種肉］　かたロース　脂身つき　生,＜畜肉類＞　ぶた　［中型種肉］　かたロース　脂身つき　生,11
＜畜肉類＞　ぶた　［中型種肉］　かたロース　皮下脂肪なし　生,＜畜肉類＞　ぶた　［中型種肉］　かたロース　皮下脂肪なし　生,11
＜畜肉類＞　ぶた　［中型種肉］　かたロース　赤肉　生,＜畜肉類＞　ぶた　［中型種肉］　かたロース　赤肉　生,11
＜畜肉類＞　ぶた　［中型種肉］　かたロース　脂身　生,＜畜肉類＞　ぶた　［中型種肉］　かたロース　脂身　生,11
＜畜肉類＞　ぶた　［中型種肉］　ロース　脂身つき　生,＜畜肉類＞　ぶた　［中型種肉］　ロース　脂身つき　生,11
＜畜肉類＞　ぶた　［中型種肉］　ロース　皮下脂肪なし　生,＜畜肉類＞　ぶた　［中型種肉］　ロース　皮下脂肪なし　生,11
＜畜肉類＞　ぶた　［中型種肉］　ロース　赤肉　生,＜畜肉類＞　ぶた　［中型種肉］　ロース　赤肉　生,11
＜畜肉類＞　ぶた　［中型種肉］　ロース　脂身　生,＜畜肉類＞　ぶた　［中型種肉］　ロース　脂身　生,11
＜畜肉類＞　ぶた　［中型種肉］　ばら　脂身つき　生,＜畜肉類＞　ぶた　［中型種肉］　ばら　脂身つき　生,11
＜畜肉類＞　ぶた　［中型種肉］　もも　脂身つき　生,＜畜肉類＞　ぶた　［中型種肉］　もも　脂身つき　生,11
＜畜肉類＞　ぶた　［中型種肉］　もも　皮下脂肪なし　生,＜畜肉類＞　ぶた　［中型種肉］　もも　皮下脂肪なし　生,11
＜畜肉類＞　ぶた　［中型種肉］　もも　赤肉　生,＜畜肉類＞　ぶた　［中型種肉］　もも　赤肉　生,11
＜畜肉類＞　ぶた　［中型種肉］　もも　脂身　生,＜畜肉類＞　ぶた　［中型種肉］　もも　脂身　生,11
＜畜肉類＞　ぶた　［中型種肉］　そともも　脂身つき　生,＜畜肉類＞　ぶた　［中型種肉］　そともも　脂身つき　生,11
＜畜肉類＞　ぶた　［中型種肉］　そともも　皮下脂肪なし　生,＜畜肉類＞　ぶた　［中型種肉］　そともも　皮下脂肪なし　生,11
＜畜肉類＞　ぶた　［中型種肉］　そともも　赤肉　生,＜畜肉類＞　ぶた　［中型種肉］　そともも　赤肉　生,11
＜畜肉類＞　ぶた　［中型種肉］　そともも　脂身　生,＜畜肉類＞　ぶた　［中型種肉］　そともも　脂身　生,11
＜畜肉類＞　ぶた　［中型種肉］　ヒレ　赤肉　生,＜畜肉類＞　ぶた　［中型種肉］　ヒレ　赤肉　生,11
ぶた　　生,＜畜肉類＞　ぶた　［ひき肉］　生,11
＜畜肉類＞　ぶた　　生,＜畜肉類＞　ぶた　［ひき肉］　生,11
＜畜肉類＞　ぶた　［ひき肉］　生,＜畜肉類＞　ぶた　［ひき肉］　生,11
ぶた　　焼き,＜畜肉類＞　ぶた　［ひき肉］　焼き,11
＜畜肉類＞　ぶた　　焼き,＜畜肉類＞　ぶた　［ひき肉］　焼き,11
＜畜肉類＞　ぶた　［ひき肉］　焼き,＜畜肉類＞　ぶた　［ひき肉］　焼き,11
ぶた　　頭部　じょうるみーと　生,＜畜肉類＞　ぶた　［副生物］　頭部　ジョウルミート　生,11
ぶた　　頭部　ジョウルミート　生,＜畜肉類＞　ぶた　［副生物］　頭部　ジョウルミート　生,11
＜畜肉類＞　ぶた　　頭部　ジョウルミート　生,＜畜肉類＞　ぶた　［副生物］　頭部　ジョウルミート　生,11
＜畜肉類＞　ぶた　［副生物］　頭部　ジョウルミート　生,＜畜肉類＞　ぶた　［副生物］　頭部　ジョウルミート　生,11
ぶた　　頭部　じょうるみーと　焼き,＜畜肉類＞　ぶた　［副生物］　頭部　ジョウルミート　焼き,11
ぶた　　頭部　ジョウルミート　焼き,＜畜肉類＞　ぶた　［副生物］　頭部　ジョウルミート　焼き,11
＜畜肉類＞　ぶた　　頭部　ジョウルミート　焼き,＜畜肉類＞　ぶた　［副生物］　頭部　ジョウルミート　焼き,11
＜畜肉類＞　ぶた　［副生物］　頭部　ジョウルミート　焼き,＜畜肉類＞　ぶた　［副生物］　頭部　ジョウルミート　焼き,11
ぶた　　舌　生,＜畜肉類＞　ぶた　［副生物］　舌　生,11
＜畜肉類＞　ぶた　　舌　生,＜畜肉類＞　ぶた　［副生物］　舌　生,11
＜畜肉類＞　ぶた　［副生物］　舌　生,＜畜肉類＞　ぶた　［副生物］　舌　生,11
ぶた　　心臓　生,＜畜肉類＞　ぶた　［副生物］　心臓　生,11
＜畜肉類＞　ぶた　　心臓　生,＜畜肉類＞　ぶた　［副生物］　心臓　生,11
＜畜肉類＞　ぶた　［副生物］　心臓　生,＜畜肉類＞　ぶた　［副生物］　心臓　生,11
ぶた　　肝臓　生,＜畜肉類＞　ぶた　［副生物］　肝臓　生,11
＜畜肉類＞　ぶた　　肝臓　生,＜畜肉類＞　ぶた　［副生物］　肝臓　生,11
＜畜肉類＞　ぶた　［副生物］　肝臓　生,＜畜肉類＞　ぶた　［副生物］　肝臓　生,11
ぶた　　じん臓　生,＜畜肉類＞　ぶた　［副生物］　じん臓　生,11
＜畜肉類＞　ぶた　　じん臓　生,＜畜肉類＞　ぶた　［副生物］　じん臓　生,11
＜畜肉類＞　ぶた　［副生物］　じん臓　生,＜畜肉類＞　ぶた　［副生物］　じん臓　生,11
ぶた　　胃　ゆで,＜畜肉類＞　ぶた　［副生物］　胃　ゆで,11
ぶたみの,＜畜肉類＞　ぶた　［副生物］　胃　ゆで,11
胃,＜畜肉類＞　ぶた　［副生物］　胃　ゆで,11
＜畜肉類＞　ぶた　　胃　ゆで,＜畜肉類＞　ぶた　［副生物］　胃　ゆで,11
＜畜肉類＞　ぶた　［副生物］　胃　ゆで,＜畜肉類＞　ぶた　［副生物］　胃　ゆで,11
ぶた　　小腸　ゆで,＜畜肉類＞　ぶた　［副生物］　小腸　ゆで,11
＜畜肉類＞　ぶた　　小腸　ゆで,＜畜肉類＞　ぶた　［副生物］　小腸　ゆで,11
＜畜肉類＞　ぶた　［副生物］　小腸　ゆで,＜畜肉類＞　ぶた　［副生物］　小腸　ゆで,11
